Latitude (decimal degrees):	49.445
Longitude (decimal degrees):	11.859
Elevation (m):	379
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 90 deg. 
Nominal power of the PV system (c-Si) (kWp):	106.8
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230413:0610,5451.07,74.22,16.19,4.94,2.76,0.0
20230413:0710,14528.0,171.06,25.75,5.72,2.62,0.0
20230413:0810,20452.2,235.02,34.65,6.56,4.14,0.0
20230413:0910,33168.88,377.51,42.22,7.49,4.07,0.0
20230413:1010,38187.41,426.85,47.55,8.43,3.79,0.0
20230413:1110,16500.6,193.93,49.61,8.77,3.45,0.0
20230413:1210,17350.73,203.39,47.87,9.24,3.38,0.0
20230413:1310,25335.1,288.25,42.79,9.12,3.1,0.0
20230413:1410,11650.81,142.84,35.36,9.27,2.76,0.0
20230413:1510,6066.24,82.3,26.55,9.07,2.28,0.0
20230413:1610,5737.3,78.52,17.02,8.47,1.59,0.0
20230413:1710,2215.03,37.71,7.29,7.88,1.24,0.0
20230413:1810,0.0,0.0,0.0,7.01,1.17,0.0
20230413:1910,0.0,0.0,0.0,6.25,1.45,0.0
20230413:2010,0.0,0.0,0.0,5.34,1.52,0.0
20230413:2110,0.0,0.0,0.0,4.87,1.59,0.0
20230413:2210,0.0,0.0,0.0,4.49,1.72,0.0
20230413:2310,0.0,0.0,0.0,4.24,1.66,0.0
20230414:0010,0.0,0.0,0.0,4.05,1.66,0.0
20230414:0110,0.0,0.0,0.0,3.82,1.72,0.0
20230414:0210,0.0,0.0,0.0,3.68,1.93,0.0
20230414:0310,0.0,0.0,0.0,3.54,1.93,0.0
20230414:0410,0.0,0.0,0.0,3.46,1.79,0.0
20230414:0510,1403.35,27.15,6.77,3.47,1.79,0.0
20230414:0610,3995.39,57.92,16.5,4.12,1.66,0.0
20230414:0710,6777.53,88.7,26.07,4.99,2.14,0.0
20230414:0810,11835.58,142.84,34.98,5.94,2.69,0.0
20230414:0910,13388.45,159.87,42.58,6.98,2.76,0.0
20230414:1010,19211.18,222.31,47.92,7.95,2.76,0.0
20230414:1110,16446.13,193.93,49.97,9.24,2.97,0.0
20230414:1210,19513.43,227.03,48.21,9.78,3.24,0.0
20230414:1310,13731.28,165.55,43.08,10.14,3.24,0.0
20230414:1410,17034.6,200.74,35.62,10.17,3.17,0.0
20230414:1510,7724.84,100.27,26.79,8.85,3.45,0.0
20230414:1610,6434.7,86.09,17.25,8.7,3.03,0.0
20230414:1710,513.71,15.14,7.52,8.39,2.34,0.0
20230414:1810,0.0,0.0,0.0,7.57,2.21,0.0
20230414:1910,0.0,0.0,0.0,6.54,2.14,0.0
20230414:2010,0.0,0.0,0.0,6.0,2.28,0.0
20230414:2110,0.0,0.0,0.0,5.59,2.34,0.0
20230414:2210,0.0,0.0,0.0,5.45,2.34,0.0
20230414:2310,0.0,0.0,0.0,5.23,2.41,0.0
20230415:0010,0.0,0.0,0.0,5.14,2.62,0.0
20230415:0110,0.0,0.0,0.0,5.0,2.69,0.0
20230415:0210,0.0,0.0,0.0,4.81,2.76,0.0
20230415:0310,0.0,0.0,0.0,4.63,2.9,0.0
20230415:0410,0.0,0.0,0.0,4.36,3.03,0.0
20230415:0510,32.04,6.34,7.08,4.27,3.17,0.0
20230415:0610,1682.1,30.77,16.82,4.38,3.24,0.0
20230415:0710,6217.9,82.36,26.39,4.49,3.66,0.0
20230415:0810,11753.34,140.95,35.31,4.51,3.59,0.0
20230415:0910,8605.94,107.84,42.93,4.55,4.14,0.0
20230415:1010,15102.59,175.95,48.28,4.81,4.0,0.0
20230415:1110,13351.07,157.98,50.33,5.09,3.66,0.0
20230415:1210,9094.02,113.52,48.54,5.55,3.52,0.0
20230415:1310,7293.37,94.6,43.38,6.24,3.31,0.0
20230415:1410,5456.41,74.73,35.88,6.58,3.17,0.0
20230415:1510,9482.77,118.25,27.02,6.62,2.9,0.0
20230415:1610,8270.59,105.09,17.48,6.7,2.69,0.0
20230415:1710,1187.62,24.6,7.75,6.37,2.0,0.0
20230415:1810,0.0,0.0,0.0,6.02,1.59,0.0
20230415:1910,0.0,0.0,0.0,6.0,1.52,0.0
20230415:2010,0.0,0.0,0.0,5.86,1.52,0.0
20230415:2110,0.0,0.0,0.0,5.73,1.52,0.0
20230415:2210,0.0,0.0,0.0,5.59,1.45,0.0
20230415:2310,0.0,0.0,0.0,5.56,1.38,0.0
20230416:0010,0.0,0.0,0.0,5.54,1.24,0.0
20230416:0110,0.0,0.0,0.0,5.52,1.24,0.0
20230416:0210,0.0,0.0,0.0,5.52,1.17,0.0
20230416:0310,0.0,0.0,0.0,5.54,1.03,0.0
20230416:0410,0.0,0.0,0.0,5.58,0.97,0.0
20230416:0510,259.52,10.86,7.39,5.65,0.9,0.0
20230416:0610,4754.74,66.97,17.13,6.14,0.97,0.0
20230416:0710,13034.94,156.58,26.7,6.5,0.76,0.0
20230416:0810,19895.77,232.32,35.64,7.64,0.69,0.0
20230416:0910,23353.96,270.45,43.27,8.64,0.48,0.0
20230416:1010,17160.62,203.39,48.64,9.19,0.21,0.0
20230416:1110,26761.94,309.64,50.69,9.91,0.28,0.0
20230416:1210,52023.35,601.56,48.87,10.88,0.48,0.0
20230416:1310,38163.91,437.43,43.67,11.42,0.83,0.0
20230416:1410,35197.01,401.79,36.14,11.97,1.31,0.0
20230416:1510,26473.58,304.21,27.26,12.01,1.31,0.0
20230416:1610,12232.87,149.39,17.71,10.95,1.79,0.0
20230416:1710,2628.35,43.03,7.97,9.92,2.14,0.0
20230416:1810,0.0,0.0,0.0,8.82,2.48,0.0
20230416:1910,0.0,0.0,0.0,8.27,2.34,0.0
20230416:2010,0.0,0.0,0.0,7.46,2.34,0.0
20230416:2110,0.0,0.0,0.0,6.88,2.34,0.0
20230416:2210,0.0,0.0,0.0,6.39,2.21,0.0
20230416:2310,0.0,0.0,0.0,6.05,2.07,0.0
20230417:0010,0.0,0.0,0.0,5.71,2.0,0.0
20230417:0110,0.0,0.0,0.0,5.57,1.93,0.0
20230417:0210,0.0,0.0,0.0,5.71,1.93,0.0
20230417:0310,0.0,0.0,0.0,5.5,2.0,0.0
20230417:0410,0.0,0.0,0.0,5.6,2.0,0.0
20230417:0510,2787.48,44.35,7.7,5.74,2.0,0.0
20230417:0610,8742.65,110.42,17.43,6.56,2.34,0.0
20230417:0710,14806.75,175.58,27.01,7.81,2.48,0.0
20230417:0810,19646.93,229.28,35.97,9.03,2.34,0.0
20230417:0910,24467.88,281.19,43.61,9.4,2.28,0.0
20230417:1010,29458.64,336.67,49.0,10.6,2.41,0.0
20230417:1110,39402.79,446.57,51.04,11.16,2.69,0.0
20230417:1210,10204.74,128.65,49.2,11.8,2.9,0.0
20230417:1310,26017.55,299.38,43.96,12.01,3.1,0.0
20230417:1410,39175.31,440.43,36.4,11.82,3.24,0.0
20230417:1510,67446.34,750.65,27.5,10.99,4.28,0.0
20230417:1610,43344.78,476.67,17.94,10.27,4.07,0.0
20230417:1710,12055.58,145.24,8.2,9.69,3.86,0.0
20230417:1810,0.0,0.0,0.0,8.76,3.66,0.0
20230417:1910,0.0,0.0,0.0,7.32,3.24,0.0
20230417:2010,0.0,0.0,0.0,6.73,3.24,0.0
20230417:2110,0.0,0.0,0.0,6.46,3.1,0.0
20230417:2210,0.0,0.0,0.0,6.27,2.83,0.0
20230417:2310,0.0,0.0,0.0,6.04,2.48,0.0
20230418:0010,0.0,0.0,0.0,5.99,2.34,0.0
20230418:0110,0.0,0.0,0.0,6.06,2.0,0.0
20230418:0210,0.0,0.0,0.0,6.12,2.14,0.0
20230418:0310,0.0,0.0,0.0,6.18,2.21,0.0
20230418:0410,0.0,0.0,0.0,6.23,2.41,0.0
20230418:0510,2175.52,37.11,8.0,6.37,2.55,0.0
20230418:0610,6232.85,83.27,17.74,6.76,3.72,0.0
20230418:0710,16520.89,192.78,27.32,7.4,4.14,0.0
20230418:0810,12443.27,150.41,36.29,8.42,4.41,0.0
20230418:0910,19042.44,220.86,43.95,9.28,4.76,0.0
20230418:1010,11933.83,145.68,49.35,9.64,4.83,0.0
20230418:1110,9535.1,120.14,51.39,9.77,4.48,0.0
20230418:1210,10393.78,129.6,49.52,10.2,4.41,0.0
20230418:1310,14387.03,172.17,44.24,10.04,4.34,0.0
20230418:1410,10237.85,127.71,36.65,9.75,4.21,0.0
20230418:1510,17089.07,199.72,27.73,9.42,4.07,0.0
20230418:1610,7029.58,92.62,18.16,8.89,3.72,0.0
20230418:1710,3468.86,52.57,8.43,8.56,3.52,0.0
20230418:1810,0.0,0.0,0.0,8.16,2.55,0.0
20230418:1910,0.0,0.0,0.0,7.54,2.83,0.0
20230418:2010,0.0,0.0,0.0,7.33,2.76,0.0
20230418:2110,0.0,0.0,0.0,7.2,2.62,0.0
20230418:2210,0.0,0.0,0.0,7.07,2.62,0.0
20230418:2310,0.0,0.0,0.0,6.99,2.34,0.0
20230419:0010,0.0,0.0,0.0,6.91,2.07,0.0
20230419:0110,0.0,0.0,0.0,6.91,1.86,0.0
20230419:0210,0.0,0.0,0.0,6.8,1.72,0.0
20230419:0310,0.0,0.0,0.0,6.78,1.79,0.0
20230419:0410,0.0,0.0,0.0,6.89,1.93,0.0
20230419:0510,2093.28,36.2,8.3,7.06,1.93,0.0
20230419:0610,3618.38,54.3,18.03,7.43,2.83,0.0
20230419:0710,4904.26,68.78,27.63,7.07,2.48,0.0
20230419:0810,10445.04,128.65,36.6,6.85,2.62,0.0
20230419:0910,7371.34,95.54,44.29,6.38,2.76,0.0
20230419:1010,10935.25,133.38,49.7,6.05,2.76,0.0
20230419:1110,55745.33,615.46,51.74,6.61,3.17,0.0
20230419:1210,70825.49,787.82,49.84,8.3,3.72,0.0
20230419:1310,78474.5,884.73,44.53,9.58,3.52,0.0
20230419:1410,50943.6,566.68,36.91,10.26,3.45,0.0
20230419:1510,62798.4,698.89,27.96,9.93,3.31,0.0
20230419:1610,28579.68,318.89,18.38,9.37,3.03,0.0
20230419:1710,30479.65,338.58,8.65,8.57,2.34,0.0
20230419:1810,0.0,0.0,0.0,7.52,2.21,0.0
20230419:1910,0.0,0.0,0.0,6.41,2.07,0.0
20230419:2010,0.0,0.0,0.0,5.46,1.93,0.0
20230419:2110,0.0,0.0,0.0,4.43,1.93,0.0
20230419:2210,0.0,0.0,0.0,3.61,1.79,0.0
20230419:2310,0.0,0.0,0.0,3.0,1.86,0.0
20230420:0010,0.0,0.0,0.0,2.36,1.93,0.0
20230420:0110,0.0,0.0,0.0,1.98,2.07,0.0
20230420:0210,0.0,0.0,0.0,1.72,2.14,0.0
20230420:0310,0.0,0.0,0.0,1.4,2.28,0.0
20230420:0410,0.0,0.0,0.0,0.89,2.34,0.0
20230420:0510,2619.8,41.63,8.6,1.09,2.34,0.0
20230420:0610,9268.1,114.04,18.33,2.41,2.62,0.0
20230420:0710,17116.84,196.4,27.93,4.22,4.07,0.0
20230420:0810,23795.04,270.3,36.92,5.29,4.21,0.0
20230420:0910,20811.05,236.45,44.62,6.09,4.55,0.0
20230420:1010,23973.4,270.7,50.05,7.19,4.76,0.0
20230420:1110,22049.93,251.57,52.08,8.37,5.03,0.0
20230420:1210,17349.66,202.44,50.16,8.89,5.1,0.0
20230420:1310,47583.67,523.71,44.81,9.01,5.1,0.0
20230420:1410,28837.07,322.4,37.16,8.88,5.17,0.0
20230420:1510,40624.58,445.21,28.19,8.89,4.76,0.0
20230420:1610,29002.61,320.96,18.6,8.49,4.07,0.0
20230420:1710,2853.7,45.4,8.87,8.23,4.14,0.0
20230420:1810,0.0,0.0,0.0,8.39,3.72,0.0
20230420:1910,0.0,0.0,0.0,8.75,3.79,0.0
20230420:2010,0.0,0.0,0.0,8.57,3.93,0.0
20230420:2110,0.0,0.0,0.0,8.47,3.86,0.0
20230420:2210,0.0,0.0,0.0,8.31,3.66,0.0
20230420:2310,0.0,0.0,0.0,8.02,3.38,0.0
20230421:0010,0.0,0.0,0.0,7.62,2.97,0.0
20230421:0110,0.0,0.0,0.0,6.98,2.62,0.0
20230421:0210,0.0,0.0,0.0,6.62,2.69,0.0
20230421:0310,0.0,0.0,0.0,6.14,2.69,0.0
20230421:0410,0.0,0.0,0.0,5.81,2.48,0.0
20230421:0510,2865.44,45.25,8.89,5.69,2.21,0.0
20230421:0610,7293.37,95.03,18.62,6.95,1.86,0.0
20230421:0710,8790.71,112.23,28.22,9.5,2.62,0.0
20230421:0810,15329.0,224.79,37.23,11.28,2.69,0.0
20230421:0910,34428.05,413.84,44.95,13.14,2.76,0.0
20230421:1010,50639.22,583.04,50.39,15.11,3.52,0.0
20230421:1110,63476.58,734.49,52.43,16.11,3.1,0.0
20230421:1210,63505.42,739.96,50.47,16.83,2.9,0.0
20230421:1310,64465.55,753.33,45.09,17.45,2.9,0.0
20230421:1410,60323.84,700.4,37.4,17.55,3.03,0.0
20230421:1510,65118.1,755.88,28.42,17.7,3.17,0.0
20230421:1610,18910.01,225.05,18.82,17.15,3.38,0.0
20230421:1710,167.68,9.46,9.09,15.46,2.97,0.0
20230421:1810,0.0,0.0,0.0,14.09,2.9,0.0
20230421:1910,0.0,0.0,0.0,13.29,2.83,0.0
20230421:2010,0.0,0.0,0.0,12.15,2.69,0.0
20230421:2110,0.0,0.0,0.0,11.06,2.48,0.0
20230421:2210,0.0,0.0,0.0,10.12,2.34,0.0
20230421:2310,0.0,0.0,0.0,9.29,2.21,0.0
20230422:0010,0.0,0.0,0.0,8.58,2.07,0.0
20230422:0110,0.0,0.0,0.0,7.96,1.86,0.0
20230422:0210,0.0,0.0,0.0,7.38,1.79,0.0
20230422:0310,0.0,0.0,0.0,6.82,1.79,0.0
20230422:0410,0.0,0.0,0.0,6.45,1.72,0.0
20230422:0510,3166.62,48.87,9.18,6.14,1.59,0.0
20230422:0610,5764.0,78.74,18.91,8.15,1.38,0.0
20230422:0710,10185.52,128.52,28.52,11.41,1.66,0.0
20230422:0810,19267.79,257.85,37.53,13.72,2.07,0.0
20230422:0910,34644.85,417.04,45.27,15.57,2.21,0.0
20230422:1010,50424.55,590.68,50.73,17.14,2.48,0.0
20230422:1110,62236.63,731.54,52.76,18.38,2.62,0.0
20230422:1210,69569.52,828.03,50.79,19.28,2.48,0.0
20230422:1310,57319.56,679.43,45.36,19.77,2.21,0.0
20230422:1410,54542.76,645.53,37.65,20.01,2.0,0.0
20230422:1510,54673.06,645.17,28.65,19.85,1.86,0.0
20230422:1610,37858.46,442.28,19.04,19.56,1.66,0.0
20230422:1710,20934.94,249.53,9.31,18.61,1.24,0.0
20230422:1810,0.0,0.0,0.0,17.14,1.59,0.0
20230422:1910,0.0,0.0,0.0,15.08,1.66,0.0
20230422:2010,0.0,0.0,0.0,13.73,1.66,0.0
20230422:2110,0.0,0.0,0.0,13.44,1.72,0.0
20230422:2210,0.0,0.0,0.0,12.89,1.66,0.0
20230422:2310,0.0,0.0,0.0,12.66,1.72,0.0
20230423:0010,0.0,0.0,0.0,12.07,1.86,0.0
20230423:0110,0.0,0.0,0.0,11.31,1.93,0.0
20230423:0210,0.0,0.0,0.0,10.62,1.79,0.0
20230423:0310,0.0,0.0,0.0,9.18,1.72,0.0
20230423:0410,0.0,0.0,0.0,8.94,1.79,0.0
20230423:0510,705.95,18.1,9.46,9.32,1.66,0.0
20230423:0610,2792.82,45.25,19.19,10.57,1.38,0.0
20230423:0710,2924.18,47.06,28.8,12.04,2.55,0.0
20230423:0810,3822.37,57.7,37.83,12.13,2.28,0.0
20230423:0910,24535.16,285.83,45.59,12.26,1.93,0.0
20230423:1010,15659.02,189.2,51.07,13.23,2.0,0.0
20230423:1110,32910.42,380.42,53.1,14.0,2.28,0.0
20230423:1210,52759.2,610.14,51.1,15.14,2.28,0.0
20230423:1310,45351.55,524.3,45.64,15.68,2.14,0.0
20230423:1410,43032.92,497.93,37.89,16.52,2.07,0.0
20230423:1510,57021.59,661.25,28.87,16.73,2.14,0.0
20230423:1610,48708.28,558.04,19.26,16.52,2.41,0.0
20230423:1710,29155.33,335.75,9.53,15.73,1.93,0.0
20230423:1810,0.0,0.0,0.0,14.62,1.93,0.0
20230423:1910,0.0,0.0,0.0,13.09,2.0,0.0
20230423:2010,0.0,0.0,0.0,11.86,2.07,0.0
20230423:2110,0.0,0.0,0.0,11.24,2.62,0.0
20230423:2210,0.0,0.0,0.0,10.89,2.48,0.0
20230423:2310,0.0,0.0,0.0,10.62,2.14,0.0
20230424:0010,0.0,0.0,0.0,10.03,2.14,0.0
20230424:0110,0.0,0.0,0.0,9.61,2.21,0.0
20230424:0210,0.0,0.0,0.0,9.22,2.28,0.0
20230424:0310,0.0,0.0,0.0,8.9,2.34,0.0
20230424:0410,0.0,0.0,0.0,8.46,2.21,0.0
20230424:0510,4070.15,59.73,9.74,8.42,2.21,0.0
20230424:0610,10242.12,127.61,19.47,8.88,2.41,0.0
20230424:0710,16797.5,198.21,29.09,9.81,2.9,0.0
20230424:0810,17413.74,205.84,38.13,10.87,3.17,0.0
20230424:0910,34588.25,398.23,45.9,12.09,3.52,0.0
20230424:1010,42036.48,477.29,51.4,12.53,3.93,0.0
20230424:1110,35827.13,407.31,53.43,13.01,4.41,0.0
20230424:1210,36493.56,413.4,51.4,13.02,4.9,0.0
20230424:1310,11039.92,138.11,45.91,13.18,5.24,0.0
20230424:1410,28342.58,322.92,38.13,13.01,5.45,0.0
20230424:1510,17230.04,203.71,29.09,12.62,5.24,0.0
20230424:1610,13974.78,167.9,19.47,12.09,5.1,0.0
20230424:1710,6625.87,88.44,9.75,11.35,4.0,0.0
20230424:1810,0.0,0.0,0.0,10.34,2.9,0.0
20230424:1910,0.0,0.0,0.0,8.87,3.24,0.0
20230424:2010,0.0,0.0,0.0,8.3,2.69,0.0
20230424:2110,0.0,0.0,0.0,7.98,2.55,0.0
20230424:2210,0.0,0.0,0.0,7.38,2.41,0.0
20230424:2310,0.0,0.0,0.0,6.89,2.34,0.0
20230425:0010,0.0,0.0,0.0,6.49,2.28,0.0
20230425:0110,0.0,0.0,0.0,6.31,2.07,0.0
20230425:0210,0.0,0.0,0.0,6.07,2.07,0.0
20230425:0310,0.0,0.0,0.0,5.82,2.14,0.0
20230425:0410,0.0,0.0,0.0,5.81,2.28,0.0
20230425:0510,1960.85,34.39,10.02,5.73,2.34,0.0
20230425:0610,1110.72,23.53,19.74,6.01,2.41,0.0
20230425:0710,12724.15,153.07,29.37,7.1,2.28,0.0
20230425:0810,9874.73,122.98,38.42,7.54,2.34,0.0
20230425:0910,11378.47,139.06,46.22,7.73,2.62,0.0
20230425:1010,52135.49,585.24,51.73,8.53,2.62,0.0
20230425:1110,31061.71,351.91,53.76,9.38,2.48,0.0
20230425:1210,11317.6,140.0,51.7,10.64,3.1,0.0
20230425:1310,39938.93,448.0,46.18,11.06,3.86,0.0
20230425:1410,36433.75,407.61,38.37,10.95,4.21,0.0
20230425:1510,22567.91,258.23,29.32,10.46,4.14,0.0
20230425:1610,5877.2,80.41,19.69,10.1,4.34,0.0
20230425:1710,2511.94,41.62,9.97,9.4,3.72,0.0
20230425:1810,0.0,0.0,0.0,8.5,2.69,0.0
20230425:1910,0.0,0.0,0.0,7.3,2.07,0.0
20230425:2010,0.0,0.0,0.0,6.25,1.79,0.0
20230425:2110,0.0,0.0,0.0,5.46,1.93,0.0
20230425:2210,0.0,0.0,0.0,4.93,1.93,0.0
20230425:2310,0.0,0.0,0.0,4.42,1.93,0.0
20230426:0010,0.0,0.0,0.0,3.96,1.86,0.0
20230426:0110,0.0,0.0,0.0,3.31,1.86,0.0
20230426:0210,0.0,0.0,0.0,2.82,1.79,0.0
20230426:0310,0.0,0.0,0.0,2.22,1.66,0.0
20230426:0410,0.0,0.0,0.0,1.81,1.59,0.0
20230426:0510,4042.38,57.92,10.29,1.66,1.31,0.0
20230426:0610,5723.41,76.93,20.01,3.68,1.31,0.0
20230426:0710,3796.74,62.43,29.64,4.97,1.72,0.0
20230426:0810,26626.31,311.72,38.71,6.49,2.76,0.0
20230426:0910,30813.94,346.97,46.52,7.52,2.97,0.0
20230426:1010,41776.96,466.61,52.05,7.9,2.97,0.0
20230426:1110,46760.24,521.22,54.08,8.0,2.83,0.0
20230426:1210,55125.89,615.74,52.0,8.58,2.83,0.0
20230426:1310,44571.91,497.39,46.44,8.97,2.76,0.0
20230426:1410,55890.58,623.14,38.61,9.26,2.83,0.0
20230426:1510,41610.35,461.15,29.53,9.32,2.9,0.0
20230426:1610,54729.66,605.18,19.9,8.98,2.69,0.0
20230426:1710,14851.61,174.27,10.18,8.44,2.07,0.0
20230426:1810,0.0,0.0,0.0,7.63,1.59,0.0
20230426:1910,0.0,0.0,0.0,6.55,1.52,0.0
20230426:2010,0.0,0.0,0.0,5.71,1.38,0.0
20230426:2110,0.0,0.0,0.0,4.52,1.31,0.0
20230426:2210,0.0,0.0,0.0,4.82,0.76,0.0
20230426:2310,0.0,0.0,0.0,5.07,0.14,0.0
20230427:0010,0.0,0.0,0.0,4.65,0.28,0.0
20230427:0110,0.0,0.0,0.0,4.15,0.48,0.0
20230427:0210,0.0,0.0,0.0,3.66,0.48,0.0
20230427:0310,0.0,0.0,0.0,3.22,0.55,0.0
20230427:0410,0.0,0.0,0.0,2.76,0.69,0.0
20230427:0510,3631.2,53.4,10.56,1.96,0.83,0.0
20230427:0610,10166.29,124.9,20.28,4.14,0.28,0.0
20230427:0710,11174.48,142.27,29.91,6.64,0.69,0.0
20230427:0810,26220.47,312.18,38.99,8.56,0.28,0.0
20230427:0910,37152.52,436.64,46.82,9.95,0.21,0.0
20230427:1010,52230.54,605.06,52.37,11.2,0.83,0.0
20230427:1110,53857.1,621.36,54.4,11.79,1.24,0.0
20230427:1210,49377.91,567.31,52.3,12.45,1.59,0.0
20230427:1310,28777.26,332.37,46.7,12.76,1.93,0.0
20230427:1410,39455.12,450.69,38.84,12.92,1.72,0.0
20230427:1510,20566.48,241.69,29.75,12.85,1.45,0.0
20230427:1610,54678.4,628.7,20.11,12.59,0.83,0.0
20230427:1710,21542.63,249.24,10.39,12.15,1.03,0.0
20230427:1810,0.0,0.0,0.0,11.02,1.59,0.0
20230427:1910,0.0,0.0,0.0,10.36,1.72,0.0
20230427:2010,0.0,0.0,0.0,9.24,2.0,0.0
20230427:2110,0.0,0.0,0.0,8.74,1.86,0.0
20230427:2210,0.0,0.0,0.0,8.17,1.72,0.0
20230427:2310,0.0,0.0,0.0,7.81,1.86,0.0
20230428:0010,0.0,0.0,0.0,7.55,1.93,0.0
20230428:0110,0.0,0.0,0.0,7.38,1.93,0.0
20230428:0210,0.0,0.0,0.0,7.25,2.07,0.0
20230428:0310,0.0,0.0,0.0,7.23,2.0,0.0
20230428:0410,0.0,0.0,0.0,7.09,2.0,0.0
20230428:0510,256.32,10.86,10.82,7.22,1.93,0.0
20230428:0610,2376.3,39.82,20.54,8.17,1.79,0.0
20230428:0710,15073.75,179.46,30.18,8.79,2.28,0.0
20230428:0810,6150.61,83.25,39.27,9.19,2.62,0.0
20230428:0910,12346.08,150.41,47.12,9.53,2.9,0.0
20230428:1010,11351.77,140.0,52.68,9.87,2.69,0.0
20230428:1110,11679.65,143.79,54.72,10.25,2.55,0.0
20230428:1210,10443.97,130.55,52.59,10.51,2.9,0.0
20230428:1310,11201.18,139.06,46.96,10.72,2.0,0.0
20230428:1410,8644.39,111.63,39.08,11.29,1.59,0.0
20230428:1510,10093.67,127.71,29.97,12.02,2.21,0.0
20230428:1610,3655.76,55.81,20.32,12.36,2.21,0.0
20230428:1710,328.94,12.3,10.6,12.37,1.86,0.0
20230428:1810,0.0,0.0,0.0,12.2,1.79,0.0
20230428:1910,0.0,0.0,0.0,10.94,1.31,0.0
20230428:2010,0.0,0.0,0.0,10.6,1.17,0.0
20230428:2110,0.0,0.0,0.0,10.18,1.24,0.0
20230428:2210,0.0,0.0,0.0,9.87,1.72,0.0
20230428:2310,0.0,0.0,0.0,10.1,1.79,0.0
20230429:0010,0.0,0.0,0.0,10.21,2.0,0.0
20230429:0110,0.0,0.0,0.0,10.55,2.28,0.0
20230429:0210,0.0,0.0,0.0,10.72,2.55,0.0
20230429:0310,0.0,0.0,0.0,10.67,2.48,0.0
20230429:0410,0.0,0.91,1.67,10.48,2.41,0.0
20230429:0510,4903.19,69.69,11.08,10.44,2.55,0.0
20230429:0610,9731.62,123.09,20.8,10.77,2.34,0.0
20230429:0710,17919.97,214.53,30.44,11.98,2.55,0.0
20230429:0810,7747.27,102.17,39.54,12.68,2.9,0.0
20230429:0910,15087.64,182.57,47.41,13.33,3.1,0.0
20230429:1010,8302.63,108.79,52.99,13.93,3.45,0.0
20230429:1110,19303.03,228.93,55.03,14.22,3.72,0.0
20230429:1210,58534.94,668.2,52.88,14.72,3.93,0.0
20230429:1310,48800.12,556.05,47.22,15.24,4.07,0.0
20230429:1410,14894.33,181.63,39.3,15.29,4.28,0.0
20230429:1510,31786.88,362.9,30.18,14.78,3.72,0.0
20230429:1610,20550.46,240.02,20.53,14.39,3.45,0.0
20230429:1710,4014.61,60.09,10.81,13.68,2.97,0.0
20230429:1810,0.0,0.0,0.0,12.79,2.55,0.0
20230429:1910,0.0,0.0,0.0,11.21,2.21,0.0
20230429:2010,0.0,0.0,0.0,10.43,1.86,0.0
20230429:2110,0.0,0.0,0.0,9.73,1.79,0.0
20230429:2210,0.0,0.0,0.0,9.14,1.66,0.0
20230429:2310,0.0,0.0,0.0,8.74,1.45,0.0
20230430:0010,0.0,0.0,0.0,8.22,1.45,0.0
20230430:0110,0.0,0.0,0.0,7.9,1.45,0.0
20230430:0210,0.0,0.0,0.0,7.59,1.59,0.0
20230430:0310,0.0,0.0,0.0,7.29,1.79,0.0
20230430:0410,0.0,0.91,1.93,7.0,1.86,0.0
20230430:0510,2844.08,45.25,11.33,7.14,1.86,0.0
20230430:0610,10180.18,126.71,21.05,8.34,2.21,0.0
20230430:0710,9241.4,129.01,30.7,9.83,2.55,0.0
20230430:0810,25963.08,314.61,39.81,11.26,2.55,0.0
20230430:0910,38051.77,443.12,47.7,12.84,2.69,0.0
20230430:1010,49403.54,567.61,53.3,13.74,2.76,0.0
20230430:1110,54210.61,623.98,55.34,14.73,2.9,0.0
20230430:1210,56221.66,648.3,53.17,15.54,3.1,0.0
20230430:1310,56247.29,648.42,47.47,15.88,3.1,0.0
20230430:1410,29735.26,345.22,39.53,16.13,3.17,0.0
20230430:1510,71046.56,823.28,30.39,16.09,3.17,0.0
20230430:1610,53371.16,608.14,20.73,16.08,3.17,0.0
20230430:1710,29412.72,336.5,11.02,15.22,2.69,0.0
20230430:1810,0.0,0.0,0.0,13.54,2.69,0.0
20230430:1910,0.0,0.0,0.0,11.98,2.69,0.0
20230430:2010,0.0,0.0,0.0,10.86,2.97,0.0
20230430:2110,0.0,0.0,0.0,9.88,2.97,0.0
20230430:2210,0.0,0.0,0.0,9.1,2.97,0.0
20230430:2310,0.0,0.0,0.0,8.43,2.97,0.0
20230501:0010,0.0,0.0,0.0,7.93,2.97,0.0
20230501:0110,0.0,0.0,0.0,7.51,2.9,0.0
20230501:0210,0.0,0.0,0.0,7.12,2.76,0.0
20230501:0310,0.0,0.0,0.0,6.77,2.62,0.0
20230501:0410,0.0,2.72,2.19,6.43,2.41,0.0
20230501:0510,4429.0,63.35,11.58,6.58,2.28,0.0
20230501:0610,10875.44,133.95,21.29,7.98,2.21,0.0
20230501:0710,11111.47,148.86,30.95,9.68,2.41,0.0
20230501:0810,26153.18,316.34,40.08,11.05,2.28,0.0
20230501:0910,36232.97,420.15,47.98,12.73,2.21,0.0
20230501:1010,40324.48,467.12,53.6,13.89,1.72,0.0
20230501:1110,40314.86,470.12,55.64,14.97,1.31,0.0
20230501:1210,35041.08,408.04,53.45,14.78,1.38,0.0
