Latitude (decimal degrees):	49.445
Longitude (decimal degrees):	11.859
Elevation (m):	379
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	142.4
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230308:0810,8853.01,86.08,21.48,1.83,2.48,0.0
20230308:0910,9075.15,87.98,28.47,2.22,2.62,0.0
20230308:1010,17861.23,157.03,33.39,2.58,2.76,0.0
20230308:1110,17741.62,156.09,35.59,2.8,3.38,0.0
20230308:1210,16562.54,146.63,34.73,2.2,3.1,0.0
20230308:1310,13989.38,126.76,30.94,2.51,3.24,0.0
20230308:1410,12682.14,117.3,24.78,4.2,3.52,0.0
20230308:1510,6398.03,67.16,16.92,5.81,4.97,0.0
20230308:1610,6796.75,73.76,7.98,6.73,4.62,0.0
20230308:1710,0.0,0.0,0.0,6.82,4.21,0.0
20230308:1810,0.0,0.0,0.0,6.66,3.59,0.0
20230308:1910,0.0,0.0,0.0,7.4,4.28,0.0
20230308:2010,0.0,0.0,0.0,7.63,4.41,0.0
20230308:2110,0.0,0.0,0.0,7.72,4.9,0.0
20230308:2210,0.0,0.0,0.0,7.72,4.83,0.0
20230308:2310,0.0,0.0,0.0,7.8,4.34,0.0
20230309:0010,0.0,0.0,0.0,7.65,3.52,0.0
20230309:0110,0.0,0.0,0.0,7.76,4.21,0.0
20230309:0210,0.0,0.0,0.0,8.3,5.72,0.0
20230309:0310,0.0,0.0,0.0,8.36,5.38,0.0
20230309:0410,0.0,0.0,0.0,8.04,4.62,0.0
20230309:0510,0.0,0.0,0.0,8.08,5.31,0.0
20230309:0610,112.5,7.57,4.15,8.05,5.93,0.0
20230309:0710,5693.15,61.49,13.43,6.75,5.59,0.0
20230309:0810,19753.73,173.7,21.84,7.16,6.14,0.0
20230309:0910,18356.78,163.43,28.85,7.75,6.76,0.0
20230309:1010,14409.46,132.44,33.78,7.65,5.93,0.0
20230309:1110,19319.41,171.22,35.99,7.81,6.34,0.0
20230309:1210,20340.42,179.59,35.1,8.44,6.76,0.0
20230309:1310,14654.38,135.28,31.28,9.16,5.45,0.0
20230309:1410,50476.53,415.64,25.09,9.35,5.93,0.0
20230309:1510,15971.58,146.11,17.21,9.69,5.45,0.0
20230309:1610,7896.08,84.65,8.25,9.48,4.34,0.0
20230309:1710,0.0,0.0,0.0,8.71,3.66,0.0
20230309:1810,0.0,0.0,0.0,7.9,3.24,0.0
20230309:1910,0.0,0.0,0.0,7.39,2.69,0.0
20230309:2010,0.0,0.0,0.0,6.79,2.34,0.0
20230309:2110,0.0,0.0,0.0,5.9,2.21,0.0
20230309:2210,0.0,0.0,0.0,5.34,2.48,0.0
20230309:2310,0.0,0.0,0.0,5.12,2.69,0.0
20230310:0010,0.0,0.0,0.0,5.23,2.9,0.0
20230310:0110,0.0,0.0,0.0,5.44,3.17,0.0
20230310:0210,0.0,0.0,0.0,5.68,3.24,0.0
20230310:0310,0.0,0.0,0.0,5.46,3.1,0.0
20230310:0410,0.0,0.0,0.0,5.66,3.38,0.0
20230310:0510,0.0,0.0,0.0,6.01,3.72,0.0
20230310:0610,457.1,12.3,4.5,6.12,3.52,0.0
20230310:0710,11078.72,106.39,13.78,7.25,3.93,0.0
20230310:0810,36685.09,307.57,22.21,7.98,3.59,0.0
20230310:0910,46247.25,385.86,29.23,9.45,3.45,0.0
20230310:1010,38873.78,328.86,34.18,10.88,4.41,0.0
20230310:1110,18086.22,164.6,36.38,11.95,4.97,0.0
20230310:1210,110012.54,915.52,35.48,10.74,6.41,0.0
20230310:1310,4170.9,49.19,31.63,10.72,5.24,0.0
20230310:1410,70228.83,581.59,25.41,11.17,5.1,0.0
20230310:1510,19599.94,174.41,17.5,8.97,5.66,0.0
20230310:1610,4982.58,56.59,8.52,7.35,5.72,0.0
20230310:1710,0.0,0.0,0.0,6.2,6.07,0.0
20230310:1810,0.0,0.0,0.0,5.16,6.21,0.0
20230310:1910,0.0,0.0,0.0,5.28,6.14,0.0
20230310:2010,0.0,0.0,0.0,4.46,6.55,0.0
20230310:2110,0.0,0.0,0.0,3.75,6.28,0.0
20230310:2210,0.0,0.0,0.0,2.81,7.1,0.0
20230310:2310,0.0,0.0,0.0,1.01,7.93,0.0
20230311:0010,0.0,0.0,0.0,0.28,7.31,0.0
20230311:0110,0.0,0.0,0.0,0.09,7.1,0.0
20230311:0210,0.0,0.0,0.0,-0.27,6.83,0.0
20230311:0310,0.0,0.0,0.0,-0.53,5.79,0.0
20230311:0410,0.0,0.0,0.0,-0.84,5.38,0.0
20230311:0510,0.0,0.0,0.0,-1.19,4.83,0.0
20230311:0610,1512.29,23.85,4.84,-1.26,4.69,0.0
20230311:0710,19023.22,165.1,14.13,-0.67,4.76,0.0
20230311:0810,22329.74,188.28,22.58,-0.11,4.83,0.0
20230311:0910,43040.4,345.04,29.62,0.38,4.55,0.0
20230311:1010,22150.32,188.09,34.57,0.55,4.34,0.0
20230311:1110,23252.5,196.6,36.78,0.58,4.14,0.0
20230311:1210,12414.43,113.52,35.86,0.73,4.07,0.0
20230311:1310,32004.4,262.95,31.98,0.78,3.86,0.0
20230311:1410,28319.09,234.88,25.72,0.82,3.38,0.0
20230311:1510,12472.82,114.25,17.78,1.2,3.52,0.0
20230311:1610,1159.14,19.87,8.78,0.97,3.52,0.0
20230311:1710,0.0,0.0,0.0,0.63,2.55,0.0
20230311:1810,0.0,0.0,0.0,0.24,1.93,0.0
20230311:1910,0.0,0.0,0.0,0.01,1.59,0.0
20230311:2010,0.0,0.0,0.0,-0.34,1.45,0.0
20230311:2110,0.0,0.0,0.0,-0.55,1.38,0.0
20230311:2210,0.0,0.0,0.0,-1.02,1.45,0.0
20230311:2310,0.0,0.0,0.0,-1.61,1.45,0.0
20230312:0010,0.0,0.0,0.0,-2.09,1.38,0.0
20230312:0110,0.0,0.0,0.0,-2.31,1.31,0.0
20230312:0210,0.0,0.0,0.0,-2.62,1.31,0.0
20230312:0310,0.0,0.0,0.0,-2.74,1.24,0.0
20230312:0410,0.0,0.0,0.0,-2.99,1.31,0.0
20230312:0510,0.0,0.0,0.0,-3.1,1.31,0.0
20230312:0610,2331.09,32.47,5.18,-3.15,1.31,0.0
20230312:0710,21896.85,188.45,14.49,-1.15,1.31,0.0
20230312:0810,46131.9,373.57,22.95,0.52,1.66,0.0
20230312:0910,43766.64,355.73,30.0,1.52,2.07,0.0
20230312:1010,74354.16,603.87,34.97,3.12,2.62,0.0
20230312:1110,32675.1,273.43,37.17,4.41,2.97,0.0
20230312:1210,17599.22,156.09,36.23,4.41,3.1,0.0
20230312:1310,10054.86,96.49,32.32,4.17,3.03,0.0
20230312:1410,7594.19,76.62,26.03,4.09,2.76,0.0
20230312:1510,14274.18,130.03,18.07,4.33,2.69,0.0
20230312:1610,5332.88,58.98,9.05,4.64,2.69,0.0
20230312:1710,0.0,0.0,0.0,4.83,2.76,0.0
20230312:1810,0.0,0.0,0.0,4.89,2.62,0.0
20230312:1910,0.0,0.0,0.0,5.57,2.69,0.0
20230312:2010,0.0,0.0,0.0,5.65,2.69,0.0
20230312:2110,0.0,0.0,0.0,5.4,2.62,0.0
20230312:2210,0.0,0.0,0.0,5.31,2.76,0.0
20230312:2310,0.0,0.0,0.0,5.09,2.69,0.0
20230313:0010,0.0,0.0,0.0,4.9,2.69,0.0
20230313:0110,0.0,0.0,0.0,4.54,2.62,0.0
20230313:0210,0.0,0.0,0.0,4.43,2.69,0.0
20230313:0310,0.0,0.0,0.0,4.44,2.69,0.0
20230313:0410,0.0,0.0,0.0,4.36,2.83,0.0
20230313:0510,0.0,0.0,0.0,4.51,3.1,0.0
20230313:0610,538.27,13.24,5.53,4.97,3.45,0.0
20230313:0710,3191.18,39.73,14.84,6.35,3.59,0.0
20230313:0810,18578.93,165.43,23.32,7.62,3.86,0.0
20230313:0910,13310.13,124.87,30.39,9.46,3.86,0.0
20230313:1010,56877.41,475.78,35.37,10.87,3.52,0.0
20230313:1110,11961.6,115.41,37.57,12.26,3.1,0.0
20230313:1210,39507.46,338.49,36.61,14.51,5.72,0.0
20230313:1310,16857.31,157.03,32.67,15.63,5.59,0.0
20230313:1410,41728.9,359.44,26.34,16.09,4.07,0.0
20230313:1510,33567.95,296.3,18.35,15.65,2.41,0.0
20230313:1610,12891.47,133.5,9.31,14.91,1.93,0.0
20230313:1710,0.0,0.0,0.0,12.83,2.62,0.0
20230313:1810,0.0,0.0,0.0,11.35,2.83,0.0
20230313:1910,0.0,0.0,0.0,10.86,2.97,0.0
20230313:2010,0.0,0.0,0.0,10.26,2.55,0.0
20230313:2110,0.0,0.0,0.0,9.91,2.0,0.0
20230313:2210,0.0,0.0,0.0,9.24,2.14,0.0
20230313:2310,0.0,0.0,0.0,8.8,2.34,0.0
20230314:0010,0.0,0.0,0.0,9.2,2.07,0.0
20230314:0110,0.0,0.0,0.0,9.08,2.62,0.0
20230314:0210,0.0,0.0,0.0,9.07,3.52,0.0
20230314:0310,0.0,0.0,0.0,8.44,3.45,0.0
20230314:0410,0.0,0.0,0.0,7.69,3.59,0.0
20230314:0510,0.0,0.0,0.0,7.13,3.66,0.0
20230314:0610,1210.4,20.81,5.88,6.77,3.79,0.0
20230314:0710,18358.21,165.67,15.2,7.95,3.72,0.0
20230314:0810,13087.98,122.8,23.69,8.82,3.31,0.0
20230314:0910,30123.3,258.0,30.78,9.65,4.14,0.0
20230314:1010,66983.54,551.95,35.77,10.42,6.0,0.0
20230314:1110,13471.04,126.76,37.97,11.07,5.93,0.0
20230314:1210,39809.34,335.57,36.99,10.61,5.24,0.0
20230314:1310,15524.45,142.84,33.01,10.34,6.0,0.0
20230314:1410,7179.81,74.73,26.65,9.62,5.52,0.0
20230314:1510,3477.41,42.57,18.63,8.3,6.21,0.0
20230314:1610,612.32,14.19,9.58,6.68,6.48,0.0
20230314:1710,0.0,0.0,0.0,5.75,5.79,0.0
20230314:1810,0.0,0.0,0.0,5.09,5.38,0.0
20230314:1910,0.0,0.0,0.0,4.0,4.34,0.0
20230314:2010,0.0,0.0,0.0,3.38,3.52,0.0
20230314:2110,0.0,0.0,0.0,2.72,2.62,0.0
20230314:2210,0.0,0.0,0.0,2.11,2.0,0.0
20230314:2310,0.0,0.0,0.0,1.66,1.45,0.0
20230315:0010,0.0,0.0,0.0,0.98,1.38,0.0
20230315:0110,0.0,0.0,0.0,0.7,1.66,0.0
20230315:0210,0.0,0.0,0.0,0.68,2.21,0.0
20230315:0310,0.0,0.0,0.0,0.59,2.28,0.0
20230315:0410,0.0,0.0,0.0,0.26,2.14,0.0
20230315:0510,0.0,0.0,0.0,-0.46,2.48,0.0
20230315:0610,9253.15,106.95,6.23,-0.79,2.21,0.0
20230315:0710,39554.45,327.43,15.56,-0.13,3.79,0.0
20230315:0810,73515.42,586.87,24.06,1.07,3.72,0.0
20230315:0910,65766.02,527.81,31.17,2.58,3.66,0.0
20230315:1010,84477.38,682.5,36.17,3.79,4.28,0.0
20230315:1110,35957.42,297.78,38.36,4.59,4.76,0.0
20230315:1210,6195.82,65.27,37.37,4.88,4.07,0.0
20230315:1310,12568.22,116.36,33.36,4.29,4.21,0.0
20230315:1410,28425.89,237.99,26.96,3.4,4.14,0.0
20230315:1510,22316.93,191.92,18.92,3.31,3.24,0.0
20230315:1610,9703.14,96.98,9.84,3.31,3.03,0.0
20230315:1710,0.0,0.0,0.0,2.4,2.28,0.0
20230315:1810,0.0,0.0,0.0,1.48,2.0,0.0
20230315:1910,0.0,0.0,0.0,0.1,1.79,0.0
20230315:2010,0.0,0.0,0.0,-0.57,1.72,0.0
20230315:2110,0.0,0.0,0.0,-1.22,1.59,0.0
20230315:2210,0.0,0.0,0.0,-2.26,1.45,0.0
20230315:2310,0.0,0.0,0.0,-2.86,1.17,0.0
20230316:0010,0.0,0.0,0.0,-2.07,0.83,0.0
20230316:0110,0.0,0.0,0.0,-1.89,0.48,0.0
20230316:0210,0.0,0.0,0.0,-2.18,0.07,0.0
20230316:0310,0.0,0.0,0.0,-2.5,0.48,0.0
20230316:0410,0.0,0.0,0.0,-3.66,1.03,0.0
20230316:0510,0.0,0.0,0.0,-4.07,1.24,0.0
20230316:0610,3419.02,41.55,6.58,-3.88,1.59,0.0
20230316:0710,13133.55,118.91,15.92,-1.42,1.17,0.0
20230316:0810,26173.12,219.77,24.44,0.92,1.72,0.0
20230316:0910,43044.67,351.82,31.56,2.64,2.28,0.0
20230316:1010,91519.06,753.36,36.57,4.02,2.62,0.0
20230316:1110,109619.52,917.84,38.76,5.19,2.9,0.0
20230316:1210,114923.92,966.44,37.74,5.99,3.17,0.0
20230316:1310,103648.69,865.1,33.7,6.53,3.1,0.0
20230316:1410,80729.41,665.76,27.27,6.73,2.97,0.0
20230316:1510,54996.3,458.28,19.2,6.63,2.97,0.0
20230316:1610,21516.64,207.17,10.1,5.94,2.48,0.0
20230316:1710,0.0,0.0,0.0,4.36,2.48,0.0
20230316:1810,0.0,0.0,0.0,2.94,2.62,0.0
20230316:1910,0.0,0.0,0.0,2.45,2.21,0.0
20230316:2010,0.0,0.0,0.0,1.94,2.34,0.0
20230316:2110,0.0,0.0,0.0,1.55,2.28,0.0
20230316:2210,0.0,0.0,0.0,1.19,2.28,0.0
20230316:2310,0.0,0.0,0.0,0.83,2.34,0.0
20230317:0010,0.0,0.0,0.0,0.68,2.41,0.0
20230317:0110,0.0,0.0,0.0,0.6,2.34,0.0
20230317:0210,0.0,0.0,0.0,0.52,2.28,0.0
20230317:0310,0.0,0.0,0.0,0.43,2.21,0.0
20230317:0410,0.0,0.0,0.0,0.27,2.21,0.0
20230317:0510,0.0,0.0,0.0,0.21,2.28,0.0
20230317:0610,7006.08,79.05,6.93,0.39,2.14,0.0
20230317:0710,35988.75,302.63,16.28,1.59,1.79,0.0
20230317:0810,73502.61,601.98,24.81,4.36,2.34,0.0
20230317:0910,86604.83,719.85,31.95,6.76,2.48,0.0
20230317:1010,101757.62,867.36,36.97,8.93,2.41,0.0
20230317:1110,112101.55,974.14,39.16,10.89,2.55,0.0
20230317:1210,110385.63,965.74,38.12,12.58,2.55,0.0
20230317:1310,82781.39,712.81,34.05,13.62,2.28,0.0
20230317:1410,52791.95,451.83,27.58,13.96,2.07,0.0
20230317:1510,26803.95,238.28,19.48,13.79,1.86,0.0
20230317:1610,13811.38,139.13,10.36,12.79,1.72,0.0
20230317:1710,0.0,0.0,0.0,11.01,2.21,0.0
20230317:1810,0.0,0.0,0.0,9.37,2.34,0.0
20230317:1910,0.0,0.0,0.0,8.02,2.14,0.0
20230317:2010,0.0,0.0,0.0,7.0,2.0,0.0
20230317:2110,0.0,0.0,0.0,6.13,1.79,0.0
20230317:2210,0.0,0.0,0.0,5.16,1.79,0.0
20230317:2310,0.0,0.0,0.0,4.5,1.72,0.0
20230318:0010,0.0,0.0,0.0,4.03,1.66,0.0
20230318:0110,0.0,0.0,0.0,3.36,1.66,0.0
20230318:0210,0.0,0.0,0.0,2.9,1.66,0.0
20230318:0310,0.0,0.0,0.0,2.4,1.52,0.0
20230318:0410,0.0,0.0,0.0,2.15,1.31,0.0
20230318:0510,0.0,0.0,0.0,2.15,1.17,0.0
20230318:0610,1623.36,24.6,7.28,1.79,1.24,0.0
20230318:0710,16827.41,150.74,16.64,3.27,0.83,0.0
20230318:0810,44589.71,373.47,25.19,6.49,0.83,0.0
20230318:0910,58694.43,496.79,32.34,9.35,0.9,0.0
20230318:1010,95682.83,844.44,37.37,11.74,0.9,0.0
20230318:1110,99177.33,887.42,39.56,13.5,0.97,0.0
20230318:1210,105803.2,961.98,38.5,14.88,0.97,0.0
20230318:1310,92493.07,828.17,34.39,15.64,0.97,0.0
20230318:1410,76823.38,679.28,27.89,15.98,0.83,0.0
20230318:1510,51315.26,454.96,19.76,15.92,0.62,0.0
20230318:1610,18007.9,182.24,10.63,15.42,0.76,0.0
20230318:1710,0.0,0.0,0.0,13.94,1.79,0.0
20230318:1810,0.0,0.0,0.0,11.6,2.21,0.0
20230318:1910,0.0,0.0,0.0,9.71,2.07,0.0
20230318:2010,0.0,0.0,0.0,8.55,2.07,0.0
20230318:2110,0.0,0.0,0.0,7.59,1.86,0.0
20230318:2210,0.0,0.0,0.0,6.67,1.79,0.0
20230318:2310,0.0,0.0,0.0,5.76,1.79,0.0
20230319:0010,0.0,0.0,0.0,5.09,1.59,0.0
20230319:0110,0.0,0.0,0.0,4.55,1.52,0.0
20230319:0210,0.0,0.0,0.0,4.09,1.31,0.0
20230319:0310,0.0,0.0,0.0,3.62,1.24,0.0
20230319:0410,0.0,0.0,0.0,3.27,1.1,0.0
20230319:0510,0.0,0.0,0.0,3.47,0.83,0.0
20230319:0610,2739.78,35.71,7.63,3.93,0.62,0.0
20230319:0710,12039.92,113.11,17.0,4.55,0.48,0.0
20230319:0810,10675.73,103.11,25.56,7.29,0.55,0.0
20230319:0910,35350.8,302.12,32.73,9.0,1.1,0.0
20230319:1010,36370.38,311.47,37.78,10.17,1.79,0.0
20230319:1110,21569.33,192.98,39.96,11.1,2.14,0.0
20230319:1210,33196.29,287.76,38.87,11.59,1.79,0.0
20230319:1310,53713.28,457.3,34.73,12.25,1.86,0.0
20230319:1410,7846.24,81.35,28.2,12.27,1.93,0.0
20230319:1510,13620.56,129.4,20.03,12.33,1.31,0.0
20230319:1610,15219.71,151.87,10.88,12.15,0.76,0.0
20230319:1710,0.0,0.0,0.0,11.41,1.17,0.0
20230319:1810,0.0,0.0,0.0,9.99,1.79,0.0
20230319:1910,0.0,0.0,0.0,7.97,1.72,0.0
20230319:2010,0.0,0.0,0.0,7.3,1.66,0.0
20230319:2110,0.0,0.0,0.0,6.47,1.66,0.0
20230319:2210,0.0,0.0,0.0,5.13,1.79,0.0
20230319:2310,0.0,0.0,0.0,4.65,1.86,0.0
20230320:0010,0.0,0.0,0.0,4.53,1.93,0.0
20230320:0110,0.0,0.0,0.0,4.65,2.0,0.0
20230320:0210,0.0,0.0,0.0,4.61,2.0,0.0
20230320:0310,0.0,0.0,0.0,4.67,1.93,0.0
20230320:0410,0.0,0.0,0.0,4.33,2.07,0.0
20230320:0510,0.0,0.0,0.0,4.52,2.0,0.0
20230320:0610,4964.06,57.19,7.99,5.36,1.79,0.0
20230320:0710,16310.5,147.53,17.36,5.85,2.41,0.0
20230320:0810,28370.35,242.26,25.94,6.87,2.34,0.0
20230320:0910,37818.59,318.52,33.12,8.1,2.55,0.0
20230320:1010,39446.22,333.27,38.18,9.22,2.9,0.0
20230320:1110,41691.87,352.8,40.36,10.0,2.9,0.0
20230320:1210,37442.66,319.66,39.25,10.81,2.9,0.0
20230320:1310,27548.7,240.78,35.07,11.7,3.24,0.0
20230320:1410,8452.86,86.08,28.5,11.48,3.1,0.0
20230320:1510,8579.6,87.03,20.31,11.15,3.1,0.0
20230320:1610,7840.54,82.26,11.14,10.79,2.28,0.0
20230320:1710,0.0,0.0,0.0,10.08,1.86,0.0
20230320:1810,0.0,0.0,0.0,9.2,1.86,0.0
20230320:1910,0.0,0.0,0.0,8.55,1.79,0.0
20230320:2010,0.0,0.0,0.0,8.17,1.79,0.0
20230320:2110,0.0,0.0,0.0,7.82,1.79,0.0
20230320:2210,0.0,0.0,0.0,7.54,1.79,0.0
20230320:2310,0.0,0.0,0.0,7.32,1.72,0.0
20230321:0010,0.0,0.0,0.0,7.07,1.72,0.0
20230321:0110,0.0,0.0,0.0,6.59,1.72,0.0
20230321:0210,0.0,0.0,0.0,6.36,1.59,0.0
20230321:0310,0.0,0.0,0.0,6.06,1.45,0.0
20230321:0410,0.0,0.0,0.0,5.83,1.45,0.0
20230321:0510,0.0,0.0,0.0,5.36,1.45,0.0
20230321:0610,9567.86,104.07,8.34,5.17,1.1,0.0
20230321:0710,0.0,0.0,0.0,6.41,1.03,0.0
20230321:0810,0.0,0.0,0.0,7.49,1.24,0.0
20230321:0910,92137.07,786.79,33.51,8.59,1.45,0.0
20230321:1010,106086.58,925.37,38.58,9.91,1.59,0.0
20230321:1110,109199.44,966.13,40.75,11.35,1.52,0.0
20230321:1210,108940.27,969.44,39.62,12.55,1.52,0.0
20230321:1310,95126.05,835.15,35.41,13.37,1.52,0.0
20230321:1410,69333.14,595.72,28.81,14.11,1.93,0.0
20230321:1510,38873.78,339.25,20.59,13.97,1.66,0.0
20230321:1610,12179.47,123.29,11.4,13.53,0.69,0.0
20230321:1710,0.0,0.95,1.75,12.59,0.69,0.0
20230321:1810,0.0,0.0,0.0,11.13,0.97,0.0
20230321:1910,0.0,0.0,0.0,9.88,1.38,0.0
20230321:2010,0.0,0.0,0.0,8.57,1.59,0.0
20230321:2110,0.0,0.0,0.0,7.89,1.45,0.0
20230321:2210,0.0,0.0,0.0,7.17,1.24,0.0
20230321:2310,0.0,0.0,0.0,7.2,1.31,0.0
20230322:0010,0.0,0.0,0.0,7.01,1.59,0.0
20230322:0110,0.0,0.0,0.0,6.0,1.79,0.0
20230322:0210,0.0,0.0,0.0,5.43,1.86,0.0
20230322:0310,0.0,0.0,0.0,4.87,1.93,0.0
20230322:0410,0.0,0.0,0.0,4.46,1.93,0.0
20230322:0510,0.0,0.0,0.0,4.02,1.86,0.0
20230322:0610,9076.58,97.19,8.69,4.01,1.59,0.0
20230322:0710,0.0,0.0,0.0,6.56,1.31,0.0
20230322:0810,73083.95,616.87,26.69,9.13,1.59,0.0
20230322:0910,92699.55,796.92,33.91,11.35,2.0,0.0
20230322:1010,104087.28,899.55,38.98,13.09,3.17,0.0
20230322:1110,110297.34,963.61,41.15,14.06,3.24,0.0
20230322:1210,110305.89,967.15,40.0,15.01,3.31,0.0
20230322:1310,94690.3,820.71,35.75,15.79,3.38,0.0
20230322:1410,63251.23,542.19,29.11,16.16,3.31,0.0
20230322:1510,34865.22,306.45,20.86,16.06,3.17,0.0
20230322:1610,7550.05,81.05,11.66,15.4,2.14,0.0
20230322:1710,0.0,4.73,2.0,13.9,1.72,0.0
20230322:1810,0.0,0.0,0.0,12.2,1.79,0.0
20230322:1910,0.0,0.0,0.0,10.85,1.86,0.0
20230322:2010,0.0,0.0,0.0,9.72,2.0,0.0
20230322:2110,0.0,0.0,0.0,9.05,2.07,0.0
20230322:2210,0.0,0.0,0.0,8.1,2.07,0.0
20230322:2310,0.0,0.0,0.0,7.8,2.07,0.0
20230323:0010,0.0,0.0,0.0,7.79,2.14,0.0
20230323:0110,0.0,0.0,0.0,7.81,2.21,0.0
20230323:0210,0.0,0.0,0.0,7.9,2.34,0.0
20230323:0310,0.0,0.0,0.0,8.13,2.41,0.0
20230323:0410,0.0,0.0,0.0,8.39,2.48,0.0
20230323:0510,0.0,0.0,0.0,8.76,2.62,0.0
20230323:0610,4613.76,53.71,9.04,9.11,2.9,0.0
20230323:0710,13797.14,129.05,18.45,9.32,2.9,0.0
20230323:0810,27551.55,239.59,27.06,10.84,2.9,0.0
20230323:0910,8207.94,84.19,34.3,11.84,2.62,0.0
20230323:1010,25697.5,226.83,39.39,12.26,2.97,0.0
20230323:1110,46178.9,395.85,41.55,13.86,3.03,0.0
20230323:1210,22577.52,204.03,40.37,16.29,6.48,0.0
20230323:1310,32685.07,285.51,36.09,15.49,4.76,0.0
20230323:1410,18066.29,166.53,29.41,14.69,3.72,0.0
20230323:1510,18618.8,171.12,21.13,14.99,4.41,0.0
20230323:1610,6486.32,70.83,11.91,14.35,2.97,0.0
20230323:1710,0.0,2.84,2.25,13.69,2.48,0.0
20230323:1810,0.0,0.0,0.0,12.81,2.0,0.0
20230323:1910,0.0,0.0,0.0,12.16,2.07,0.0
20230323:2010,0.0,0.0,0.0,11.64,2.28,0.0
20230323:2110,0.0,0.0,0.0,11.19,2.48,0.0
20230323:2210,0.0,0.0,0.0,10.88,2.48,0.0
20230323:2310,0.0,0.0,0.0,10.68,2.55,0.0
20230324:0010,0.0,0.0,0.0,10.42,2.62,0.0
20230324:0110,0.0,0.0,0.0,9.86,2.55,0.0
20230324:0210,0.0,0.0,0.0,9.34,2.41,0.0
20230324:0310,0.0,0.0,0.0,9.06,2.48,0.0
20230324:0410,0.0,0.0,0.0,9.07,2.76,0.0
20230324:0510,0.0,0.0,0.0,9.09,2.9,0.0
20230324:0610,5311.52,60.35,9.4,9.38,2.83,0.0
20230324:0710,13471.04,127.3,18.81,11.22,3.38,0.0
20230324:0810,13310.13,125.82,27.44,11.12,3.31,0.0
20230324:0910,21290.22,190.47,34.69,11.49,3.17,0.0
20230324:1010,9475.3,94.6,39.79,11.69,3.86,0.0
20230324:1110,32131.14,277.92,41.95,12.07,3.86,0.0
20230324:1210,52810.46,446.93,40.74,13.15,4.14,0.0
20230324:1310,12119.66,117.3,36.42,13.75,4.07,0.0
20230324:1410,26596.05,234.03,29.71,13.73,4.83,0.0
20230324:1510,10752.62,105.6,21.41,12.94,4.62,0.0
20230324:1610,8928.48,91.87,12.17,12.2,4.28,0.0
20230324:1710,0.0,2.84,2.49,11.54,2.97,0.0
20230324:1810,0.0,0.0,0.0,10.77,2.62,0.0
20230324:1910,0.0,0.0,0.0,10.39,3.24,0.0
20230324:2010,0.0,0.0,0.0,9.86,3.24,0.0
20230324:2110,0.0,0.0,0.0,9.35,3.24,0.0
20230324:2210,0.0,0.0,0.0,8.96,3.24,0.0
20230324:2310,0.0,0.0,0.0,8.47,3.17,0.0
20230325:0010,0.0,0.0,0.0,8.18,3.38,0.0
20230325:0110,0.0,0.0,0.0,7.84,3.72,0.0
20230325:0210,0.0,0.0,0.0,7.69,4.0,0.0
20230325:0310,0.0,0.0,0.0,7.35,4.34,0.0
20230325:0410,0.0,0.0,0.0,6.92,4.28,0.0
20230325:0510,0.0,0.0,0.0,6.53,4.34,0.0
20230325:0610,7940.22,83.82,9.75,6.29,4.48,0.0
20230325:0710,38920.77,327.16,19.17,6.39,4.97,0.0
20230325:0810,25049.58,215.64,27.81,7.04,4.14,0.0
20230325:0910,57818.67,475.1,35.08,8.22,4.76,0.0
20230325:1010,44304.91,369.72,40.19,9.2,5.03,0.0
20230325:1110,33364.32,284.47,42.34,9.98,5.03,0.0
20230325:1210,9463.9,93.65,41.11,9.72,5.38,0.0
20230325:1310,16575.36,150.41,36.76,8.81,5.1,0.0
20230325:1410,3776.45,45.41,30.01,9.24,5.59,0.0
20230325:1510,48228.03,402.31,21.68,9.2,5.66,0.0
20230325:1610,22195.89,210.99,12.42,8.73,4.9,0.0
20230325:1710,314.7,11.23,2.74,8.36,4.21,0.0
20230325:1810,0.0,0.0,0.0,7.96,4.21,0.0
20230325:1910,0.0,0.0,0.0,7.18,4.28,0.0
20230325:2010,0.0,0.0,0.0,7.18,4.34,0.0
20230325:2110,0.0,0.0,0.0,7.0,4.41,0.0
20230325:2210,0.0,0.0,0.0,6.8,4.41,0.0
20230325:2310,0.0,0.0,0.0,6.59,4.34,0.0
20230326:0010,0.0,0.0,0.0,6.48,4.28,0.0
20230326:0110,0.0,0.0,0.0,6.02,4.07,0.0
20230326:0210,0.0,0.0,0.0,5.86,3.72,0.0
20230326:0310,0.0,0.0,0.0,5.71,3.38,0.0
20230326:0410,0.0,0.0,0.0,5.21,2.69,0.0
20230326:0510,0.0,0.0,0.0,5.08,2.28,0.0
20230326:0610,7095.79,75.23,10.1,5.21,2.21,0.0
20230326:0710,13918.18,128.34,19.53,6.06,2.21,0.0
20230326:0810,26046.38,224.31,28.19,7.17,2.69,0.0
20230326:0910,12220.77,115.41,35.47,7.73,2.76,0.0
20230326:1010,19446.14,173.11,40.59,7.97,3.1,0.0
20230326:1110,15214.02,139.06,42.74,7.48,3.59,0.0
20230326:1210,9341.44,91.76,41.48,7.05,3.86,0.0
20230326:1310,9446.82,92.71,37.09,7.2,3.38,0.0
20230326:1410,81162.3,669.96,30.3,8.99,4.28,0.0
